kwd_no,키워드명,상품카테고리,리스크 등급,대체키워드,리스크 등급별 세부 심의기준,증빙자료유형,키워드 조회 수(누적카운트),마지막 출력일자,키워드등록일자,키워드등록인,비고,키워드 등록일자
B217,모공개선,화장품,3등급(조건부사용),-,"(관련 인체적용시험 보유 時 사용가능하며, 시험자료가 있더라도 '일시적 효과'에 한하여 사용가능한 표현임)(영구적 모공크기 또는 구조변화 등의 의미로는 사용불가 시정요구사항 반영)",인체적용시험결과서,0,,,,,
B218,모공축소,화장품,3등급(조건부사용),-,"(관련 인체적용시험 보유 時 사용가능하며, 시험자료가 있더라도 '일시적 효과'에 한하여 사용가능한 표현임)(영구적 모공크기 또는 구조변화 등의 의미로는 사용불가 시정요구사항 반영)",인체적용시험결과서,0,,,,,
B219,모발의 색상,화장품,3등급(조건부사용),-,"(모발의 색상문구가 금지대상은 아니나 모발의 색상을 변화시켜주거나 염색한다는 내용으로 확장되지않도록 주의할것) (단,염색이 아닌 단순 새치커버인경우는 예외)",기능성보고서,0,,,,,
B220,무자극,화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B221,무자극테스트,화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B222,문제성피부,화장품,3등급(조건부사용),-,(일시적허용 中 : 적발이슈 발생전까지 사용가능),-,4,2025-12-15 13:51,,,,
B223,미백,화장품,3등급(조건부사용),-,(미백기능성화장품 한정사용),기능성보고서,0,,,,,
B224,미백기능성,화장품,3등급(조건부사용),-,(미백기능성화장품 한정사용),기능성보고서,0,,,,,
B225,미세먼지차단(흡착방지),화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B226,미세바늘,화장품,3등급(조건부사용),스피큘/돌기/미세제형,"(조건부허용)(허용표현 : 니들,마이크로니들,미세침,미세바늘,niddle,스피큘)

1. 미세침,바늘,니들,스피큘 등의 키워드는 원칙적으로 화장품법상 금지되는 키워드에
 해당하여 가급적 대체키워드 사용을 권장함
2. 그러나, 당사의 여러가지 여건을 고려할 때 하기 단서조항의 기준 충족 時 
해당키워드를 조건부허용하기로 함.

<단서조항>
1) 니들,미세침 등의 형태는 피부에 바른 후 녹아서 흡수되는 형태의 제형 또는 제품이어야 함.
(물리적 상처를 내거나 주입하는 제품은 불가)
2) 니들,미세침 관련 내용을 소구 할 때 ""녹지않고 침투한다,끝까지 침투한다,깊이 박힌다,시술(수술),주사
 등의 효과와 유사 또는 동일하다 등과 같은 내용은 제외할 것.
3) 가급적 ""피부에 (녹아서)~모공(피부)에 잘 흡수된다,~전달된다"" 와 같은 컨셉으로 광고를 구성할 것.",-,38,2025-12-19 11:19:22,,,,
B227,미세침,화장품,3등급(조건부사용),스피큘/돌기/미세제형,"(조건부허용)(허용표현 : 니들,마이크로니들,미세침,미세바늘,niddle,스피큘)

1. 미세침,바늘,니들,스피큘 등의 키워드는 원칙적으로 화장품법상 금지되는 키워드에
 해당하여 가급적 대체키워드 사용을 권장함
2. 그러나, 당사의 여러가지 여건을 고려할 때 하기 단서조항의 기준 충족 時 
해당키워드를 조건부허용하기로 함.

<단서조항>
1) 니들,미세침 등의 형태는 피부에 바른 후 녹아서 흡수되는 형태의 제형 또는 제품이어야 함.
(물리적 상처를 내거나 주입하는 제품은 불가)
2) 니들,미세침 관련 내용을 소구 할 때 ""녹지않고 침투한다,끝까지 침투한다,깊이 박힌다,시술(수술),주사
 등의 효과와 유사 또는 동일하다 등과 같은 내용은 제외할 것.
3) 가급적 ""피부에 (녹아서)~모공(피부)에 잘 흡수된다,~전달된다"" 와 같은 컨셉으로 광고를 구성할 것.",-,0,,,,,
B228,밝아지다,화장품,3등급(조건부사용),-,"('브라이트닝'의 의미로 사용가능 단, '미백','화이트닝'의 의미로 사용시 미백기능성 제품에 한해 사용가능)",-,8,2025-12-18 11:56:48,,,,
B229,볼륨,화장품,3등급(조건부사용),-,"(색조나 커버제품에서는 사용가능함) (그외 제품군에서는 볼륨생성,볼륨up 등과 같은 의미로 사용불가)",-,0,,,,,
B230,부유방,화장품,3등급(조건부사용),-,"(부유방 워딩 자체는 사용가능하나 부유방 제거,사라짐,빠짐 등의 의미로는 사용불가)",-,0,,,,,
B231,붉은기,화장품,3등급(조건부사용),-,"(일시적 붉은기 완화 관련인체적용시험 보유 時 사용가능)(참고: 붉은기 문구는 본래 사용할 수 없는 키워드이나, 일시적허용 中)",인체적용시험결과서,0,,,,,
B232,붓기(완화),화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B233,블랙헤드,화장품,3등급(조건부사용),-,"(인체세정용제품에서는 사용가능하나, 그외의 제품에서는 관련인체적용시험자료 보유 時 사용가능",인체적용시험결과서,0,,,,,
B234,뾰드락지,화장품,3등급(조건부사용),피부고민/*트러블,(*트러블 문구는 각주표기 후 대체키워드 사용가능)(ex_트러블: 모공 및 피지에 대한 피부고민),-,0,,,,,
B235,상표등록,화장품,3등급(조건부사용),-,(상표등록 사실증빙 時 사용가능),특허증(또는출원사실증명서),0,,,,,
B236,새로운 피부의 교체,화장품,3등급(조건부사용),-,"(피부턴오버의 의미로는 사용가능,피부재생의 의미로는 사용불가)",,0,,,,,
B237,세포,화장품,3등급(조건부사용),-,"(세포문구 자체를 금지하지는 않으나 세포할성,성장,개선 등과 같이 효능효과연관 표현으로는 사용불가) (단,원료에 대한 소개로서 식물세포 등언급은 가능)",,0,,,,,
B238,세포배양,화장품,3등급(조건부사용),-,(관련시험자료증빙 후 제한적사용가능)(조건부규칙 세부가이드 참고),실증자료제출,0,,,,,
B239,셀룰라이트,화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B240,소비자대상,화장품,3등급(조건부사용),-,(수상관련 사실증빙 時 사용가능),수상/인증관련 증빙자료,0,,,,,
B241,스피큘(spicule),화장품,3등급(조건부사용),스피큘/돌기/미세제형,"(조건부허용)(허용표현 : 니들,마이크로니들,미세침,미세바늘,niddle,스피큘)

1. 미세침,바늘,니들,스피큘 등의 키워드는 원칙적으로 화장품법상 금지되는 키워드에
 해당하여 가급적 대체키워드 사용을 권장함
2. 그러나, 당사의 여러가지 여건을 고려할 때 하기 단서조항의 기준 충족 時 
해당키워드를 조건부허용하기로 함.

<단서조항>
1) 니들,미세침 등의 형태는 피부에 바른 후 녹아서 흡수되는 형태의 제형 또는 제품이어야 함.
(물리적 상처를 내거나 주입하는 제품은 불가)
2) 니들,미세침 관련 내용을 소구 할 때 ""녹지않고 침투한다,끝까지 침투한다,깊이 박힌다,시술(수술),주사
 등의 효과와 유사 또는 동일하다 등과 같은 내용은 제외할 것.
3) 가급적 ""피부에 (녹아서)~모공(피부)에 잘 흡수된다,~전달된다"" 와 같은 컨셉으로 광고를 구성할 것.",-,40,2025-12-19 14:18:13,,,,
B242,아데노신,화장품,3등급(조건부사용),-,"(단순 원료함유사실은 광고가능하나, 주름개선관련으로 광고시 별도의 기능성증빙 후 사용가능)",제품성분표(전성분),0,,,,,
B243,안자극테스트,화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B244,안티링클(anti-wrinkle),화장품,3등급(조건부사용),-,"(주름개선기능성화장품 또는 탄력,리프팅,주름개선 관련 인체적용시험 보유 時 사용가능)",기능성보고서,0,,,,,
B245,안티에이징(anti-aging),화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,38,2025-12-22 10:18:36,,,,
B246,어린이화장품,화장품,3등급(조건부사용),-,(사용가능하나 연령제한사항 확인 및 안전성자료 보유한 경우 사용가능),(기타증빙서류),0,,,,,
B247,엑소좀/리포좀(Exosome/liposome),화장품,3등급(조건부사용),-,"(인체유래 엑소좀/리포좀의 경우는 사용불가하며, 식물/동물유래 엑소좀/리포좀의 경우 사용가능)",(기타증빙서류),0,,,,,
B248,여드름,화장품,3등급(조건부사용),-,"(인체세정용제품으로서 여드름성피부완화 기능성 제품인경우 사용가능하며, 그 외의 제품군에서는 사용불가함)(단, 대체키워드사용 또는 예외기준을 적용할 수 있으니 심의담당자에게 문의바랍니다)",(기타증빙서류),45,2025-12-22 11:06:29,,,,
B249,여드름 면포개수 감소,화장품,3등급(조건부사용),-,"(인체세정용제품으로서 여드름성피부완화 기능성 제품인경우 사용가능하며, 그 외의 제품군에서는 사용불가함)(단, 대체키워드사용 또는 예외기준을 적용할 수 있으니 심의담당자에게 문의바랍니다)",기능성보고서,0,,,,,
B250,여드름성피부사용적합,화장품,3등급(조건부사용),-,(관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B251,여드름성피부완화,화장품,3등급(조건부사용),-,"(인체세정용제품으로서 여드름성피부완화 기능성 제품인경우 사용가능하며, 그 외의 제품군에서는 사용불가함)(단, 대체키워드사용 또는 예외기준을 적용할 수 있으니 심의담당자에게 문의바랍니다)",기능성보고서,0,,,,,
B252,염모,화장품,3등급(조건부사용),-,(염모기능성화장품(염색제) 한정사용),기능성보고서,0,,,,,
B253,염모제,화장품,3등급(조건부사용),-,(염모기능성화장품(염색제) 한정사용),기능성보고서,0,,,,,
B254,염색,화장품,3등급(조건부사용),-,(염모기능성화장품(염색제) 한정사용),기능성보고서,0,,,,,
B255,영유아화장품,화장품,3등급(조건부사용),-,(사용가능하나 연령제한사항 확인 및 안전성자료 보유한 경우 사용가능),(기타증빙서류),0,,,,,
B256,왁싱,화장품,3등급(조건부사용),-,(제모기능성화장품 한정사용)(물리적 제거용은 대상아님),기능성보고서,0,,,,,
B257,왕건이,화장품,3등급(조건부사용),피부고민/*트러블,(*트러블 문구는 각주표기 후 대체키워드 사용가능)(ex_트러블: 모공 및 피지에 대한 피부고민),,0,,,,,
B258,울긋불긋,화장품,3등급(조건부사용),-,"(일시적 붉은기 완화 관련인체적용시험 보유 時 사용가능)(참고: 붉은기 문구는 본래 사용할 수 없는 키워드이나, 일시적허용 中)",인체적용시험결과서,0,,,,,
B259,유기농,화장품,3등급(조건부사용),-,(유기농원료인증 또는 제품인증 보유 時 사용가능),수상/인증관련 증빙자료,0,,,,,
B260,유기농화장품,화장품,3등급(조건부사용),-,(유기농화장품인증 보유 時 사용가능),수상/인증관련 증빙자료,0,,,,,
B261,유해성분,화장품,3등급(조건부사용),-,"(원래사용하면 안되는 성분을 사용하지 않았다는 표현은 사용불가.) (단, 금지성분이 아닌 성분에 대한 불검출테스트 사항은 증빙자료 보유 時 사용가능)",시험성적서,0,,,,,
B262,유해성분무첨가,화장품,3등급(조건부사용),-,"(원래사용하면 안되는 성분을 사용하지 않았다는 표현은 사용불가.) (단, 금지성분이 아닌 성분에 대한 불검출테스트 사항은 증빙자료 보유 時 사용가능)",시험성적서,0,,,,,
B263,응급(긴급)진정,화장품,3등급(조건부사용),-,"(조건부사용가능)(속효성 표현은 원칙적으로 사용불가하나 적발사례 발생전까지는 하용하기로 함)(단,심리/정신적 진정을 의미하는 경우는 제외)",-,0,,,,,
B264,인체세포배양,화장품,3등급(조건부사용),-,(관련시험자료증빙 후 제한적사용가능)(조건부규칙 세부가이드 참고),(기타증빙서류),0,,,,,
B265,인체적용시험,화장품,3등급(조건부사용),-,"(인체적용시험 보유 時 사용가능)(주요 인체적용시험 항목: 피부보습,탄력개선,피지분비조절,일시적셀룰라이트감소,여드름성피부사용적합,다크서클완화,피부혈행개선,붓기완화,무파라벤,미세먼지차단)",인체적용시험결과서,0,,,,,
B266,임신선(튼살),화장품,3등급(조건부사용),-,(튼살완화기능성화장품 한정사용),기능성보고서,0,,,,,
B267,자외선,화장품,3등급(조건부사용),-,(자외선차단기능성화장품 한정사용),기능성보고서,0,,,,,
B268,자외선차단,화장품,3등급(조건부사용),-,(자외선차단기능성화장품 한정사용),기능성보고서,0,,,,,
B269,자외선차단지수,화장품,3등급(조건부사용),-,(자외선차단기능성화장품 한정사용),기능성보고서,0,,,,,
B270,잡티,화장품,3등급(조건부사용),-,"(일시적허용 中 : 적발이슈 발생전까지 사용가능)(단, 잡티제거,잡티완벽케어 등의 표현은 사용불가)",-,0,,,,,
B271,저자극,화장품,3등급(조건부사용),-,(저자극 관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B272,저자극테스트,화장품,3등급(조건부사용),-,(저자극 관련 인체적용시험 보유 時 사용가능),인체적용시험결과서,0,,,,,
B273,주근깨,화장품,3등급(조건부사용),-,(미백기능성화장품 한정사용),기능성보고서,0,,,,,
B274,주름,화장품,3등급(조건부사용),-,(주름개선기능성화장품 한정사용),기능성보고서,0,,,,,
B275,주름개선,화장품,3등급(조건부사용),-,(주름개선기능성화장품 한정사용),기능성보고서,0,,,,,
B276,즉각(즉시)진정,화장품,3등급(조건부사용),-,"(일시적허용 中 : 속효성 표현은 원칙적으로 사용불가하나 적발사례 발생전까지는 하용하기로 함)(단,심리/정신적 진정을 의미하는 경우는 사용불가)",-,0,,,,,
B277,천연,화장품,3등급(조건부사용),-,"「천연화장품 및 유기농화장품의 기준에 관한 규정(식약처고시)(이하 ‘동 고시’)」 제8조(원료조성)에서정하는 기준에 부합한다면 ‘천연화장품’으로 
광고할 수 있으나, 동 고시에 부합되는 화장품이라 하더라도, ‘천연화장품 인증’ 등의 내용으로 광고하고자 하는 경우에는 별도로 
「화장품법」 제14조의2(천연화장품 및 유기농화장품에 대한 인증)에 따라 식품의약품안전처장 인증을 득하여야 함",,0,,,,,
B278,천연유래,화장품,3등급(조건부사용),-,"「천연화장품 및 유기농화장품의 기준에 관한 규정(식약처고시)(이하 ‘동 고시’)」 제8조(원료조성)에서정하는 기준에 부합한다면 ‘천연화장품’으로 
광고할 수 있으나, 동 고시에 부합되는 화장품이라 하더라도, ‘천연화장품 인증’ 등의 내용으로 광고하고자 하는 경우에는 별도로 
「화장품법」 제14조의2(천연화장품 및 유기농화장품에 대한 인증)에 따라 식품의약품안전처장 인증을 득하여야 함",,0,,,,,
